vehicle_id,title,description,url,make,model,year,mileage.value,mileage.unit,image[0].url,image[0].tag[0],transmission,fuel_type,body_style,drivetrain,vin,condition,price,address,exterior_color,sale_price,availability,state_of_vehicle,latitude,longitude,Trim
1C3CCCBG2FN672478,2015 Chrysler 200 S,"Simply Drive Home. Dual-Pane Panoramic Sunroof, Heated Seats, Heated Steering Wheel, ParkView Rear Back-Up Camera. Come and see only the finest Chryslers at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-chrysler-200-s-heated-steering-wheel-dual-pane-panoramic-sunroof-portland-or-id-33747978,Chrysler,200,2015,51577,MI,http://vehicle-photos-published.vauto.com/09/bd/c0/38-5842-4790-9d18-e9f0713823f7/image-1.jpg,,AUTOMATIC,GASOLINE,SEDAN,FWD,1C3CCCBG2FN672478,,13690 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",RED,13790 USD,AVAILABLE,USED,45.4074,-122.61,S
55SWF4JB4FU073980,2015 Mercedes-Benz C-Class C 300,"Simply Drive Home. Backup Camera, Navigation System. Clean CARFAX. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-mercedes-benz-c-class-c-300-navigation-system-backup-camera-portland-or-id-26042282,Mercedes-Benz,C-Class,2015,55882,MI,http://vehicle-photos-published.vauto.com/9e/1c/2c/28-eba1-414d-9c81-7395e57d2555/image-1.jpg,,AUTOMATIC,GASOLINE,SEDAN,RWD,55SWF4JB4FU073980,,18790 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLACK,18890 USD,AVAILABLE,USED,45.4074,-122.61,C 300
ZAM57XSA1F1151881,2015 Maserati Ghibli ,"Simply Drive Home. Backup Camera, Heated Seats, Navigation System. Clean CARFAX. Come and see only the finest Maseratis at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-maserati-ghibli-navigation-backup-camera-portland-or-id-26893494,Maserati,Ghibli,2015,36473,MI,http://vehicle-photos-published.vauto.com/bf/54/66/10-0b46-4d0a-b766-ec49aa50fc4d/image-1.jpg,,AUTOMATIC,GASOLINE,SEDAN,RWD,ZAM57XSA1F1151881,,29990 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",GRAY,29990 USD,AVAILABLE,USED,45.4074,-122.61,
5UXKR0C51F0K68925,2015 BMW X5 xDrive35i,"Simply Drive Home. Backup Camera, Head-Up Display, Heated Seats, Navigation System, Power Moonroof. Clean CARFAX. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-bmw-x5-xdrive35i-heads-up-display-backup-camera-portland-or-id-24769363,BMW,X5,2015,88314,MI,http://vehicle-photos-published.vauto.com/f3/78/61/7f-ae67-45c8-9a1d-fba270a7d3a3/image-1.jpg,,AUTOMATIC,GASOLINE,SUV,AWD,5UXKR0C51F0K68925,,24950 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLACK,24990 USD,AVAILABLE,USED,45.4074,-122.61,xDrive35i
SALWR2TFXFA528670,2015 Land Rover Range Rover Sport 5.0L V8 Supercharged,"Simply Drive Home. 4WD, 550 Horsepower, Panoramic Roof, Adaptive Suspension, Backup Camera, Dynamic Package, Front Cooler Box, Heated & Cooled Front Seats, Heated Rear Seat, Heated Steering Wheel, Navigation System. Clean CARFAX. CARFAX One-Owner. Come and see only the finest Land Rovers at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-land-rover-range-rover-sport-5-0l-v8-supercharged-dynamic-550-horsepower-portland-or-id-31307784,Land Rover,Range Rover Sport,2015,43530,MI,http://vehicle-photos-published.vauto.com/e2/98/0e/db-99f2-4ac0-8e54-96b6917de6f2/image-1.jpg,,AUTOMATIC,GASOLINE,SUV,AWD,SALWR2TFXFA528670,,44490 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLACK,44490 USD,AVAILABLE,USED,45.4074,-122.61,5.0L V8 Supercharged
2GNFLHEK7F6178716,2015 Chevrolet Equinox LTZ,"Simply Drive Home. Backup Camera, Heated Driver & Front Passenger Seats, Power Tilt-Sliding Sunroof w/Express-Open, Rear Seat Dual-Player DVD Entertainment System. CARFAX One-Owner. Come and see only the finest Chevrolets at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-chevrolet-equinox-ltz-heated-seats-rear-entertainment-system-portland-or-id-33146154,Chevrolet,Equinox,2015,57651,MI,http://vehicle-photos-published.vauto.com/70/c2/da/8f-95a6-4a1f-bed4-c8c02ea7728d/image-1.jpg,,AUTOMATIC,GASOLINE,SUV,AWD,2GNFLHEK7F6178716,,18790 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLUE,18790 USD,AVAILABLE,USED,45.4074,-122.61,LTZ
WDDSJ4EB5FN267563,2015 Mercedes-Benz CLA CLA 250,"Simply Drive Home. Bluetooth Audio, Heated Seats. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-mercedes-benz-cla-cla-250-bluetooth-audio-heated-seats-portland-or-id-27873065,Mercedes-Benz,CLA,2015,32288,MI,http://vehicle-photos-published.vauto.com/c4/e1/e1/24-957b-40ea-a419-3ed35c41e97f/image-1.jpg,,AUTOMATIC,GASOLINE,SEDAN,FWD,WDDSJ4EB5FN267563,,19890 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLACK,19890 USD,AVAILABLE,USED,45.4074,-122.61,CLA 250
WBA4A5C51FD410646,2015 BMW 4 Series 428i Gran Coupe,"Simply Drive Home. Backup Camera, Heated Seats, Navigation System, Power Moonroof. Clean CARFAX. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-bmw-4-series-428i-gran-coupe-heated-seats-sunroof-backup-camera-portland-or-id-31906983,BMW,4 Series,2015,57077,MI,http://vehicle-photos-published.vauto.com/c3/53/27/95-2ca9-4cea-881d-402383df218c/image-1.jpg,,AUTOMATIC,GASOLINE,HATCHBACK,RWD,WBA4A5C51FD410646,,18350 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",SILVER,18350 USD,AVAILABLE,USED,45.4074,-122.61,428i Gran Coupe
WBA6B2C57FD130024,2015 BMW 6 Series 650i Gran Coupe,"Simply Drive Home. Heated/Vented Seats Navigation Backup Camera Panoramic Moonroof. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-bmw-6-series-650i-gran-coupe-portland-or-id-24769604,BMW,6 Series,2015,60083,MI,http://vehicle-photos-published.vauto.com/80/7b/35/df-6d93-4ff6-9d3d-858defbb891f/image-1.jpg,,AUTOMATIC,GASOLINE,SEDAN,RWD,WBA6B2C57FD130024,,31190 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",WHITE,31190 USD,AVAILABLE,USED,45.4074,-122.61,650i Gran Coupe
SAJWA6BC7F8K13282,2015 Jaguar F-TYPE S,"Simply Drive Home. Factory Warranty, 380 Horsepower, Panoramic Roof, Heated Seats, Navigation System. Clean CARFAX. Come and see only the finest Jaguars at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-jaguar-f-type-s-380-horsepower-heated-seats-portland-or-id-32968859,Jaguar,F-TYPE,2015,40689,MI,http://vehicle-photos-published.vauto.com/a1/4d/b6/6c-040a-4546-935d-ebc727d3986d/image-1.jpg,,AUTOMATIC,GASOLINE,COUPE,RWD,SAJWA6BC7F8K13282,,40790 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",WHITE,40790 USD,AVAILABLE,USED,45.4074,-122.61,S
55SWF4KBXFU019890,2015 Mercedes-Benz C-Class C 300,"Simply Drive Home. AWD, Heated Seats. Clean CARFAX. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-mercedes-benz-c-class-c-300-4matic-heated-seats-portland-or-id-26901349,Mercedes-Benz,C-Class,2015,32978,MI,http://vehicle-photos-published.vauto.com/85/07/64/7b-336b-4dc6-8b97-50d877f22e43/image-1.jpg,,AUTOMATIC,GASOLINE,SEDAN,AWD,55SWF4KBXFU019890,,20690 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLACK,20690 USD,AVAILABLE,USED,45.4074,-122.61,C 300
WDDLJ6FB7FA142182,2015 Mercedes-Benz CLS CLS 400,"Simply Drive Home. AMG Sport Package, Backup Camera, Blind Spot Assist, KEYLESS GO, Navigation System, Power Moonroof. Clean CARFAX. CARFAX One-Owner. Come and see only the finest Mercedes-Benzs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-mercedes-benz-cls-cls-400-amg-sport-blind-spot-assist-portland-or-id-29338110,Mercedes-Benz,CLS,2015,19157,MI,http://vehicle-photos-published.vauto.com/7a/25/f6/d7-a409-4d6a-8d1b-fb002a5dd397/image-1.jpg,,AUTOMATIC,GASOLINE,SEDAN,RWD,WDDLJ6FB7FA142182,,32490 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLACK,32590 USD,AVAILABLE,USED,45.4074,-122.61,CLS 400
SALAK2V64FA757342,2015 Land Rover LR4 ,"Simply Drive Home. 4WD, Backup Camera, Heated Front & Second-Row Seats, Heated Steering Wheel, Navigation System, Power Moonroof, Third-Row Fold-Flat Seating. Clean CARFAX. CARFAX One-Owner. Come and see only the finest Land Rovers at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2015-land-rover-lr4-hse-luxury-3rd-row-seating-backup-camera-portland-or-id-32514278,Land Rover,LR4,2015,64080,MI,http://vehicle-photos-published.vauto.com/c1/8c/f7/f8-2897-40d3-992b-f4995ef3589b/image-1.jpg,,AUTOMATIC,GASOLINE,SUV,AWD,SALAK2V64FA757342,,30490 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLACK,30490 USD,AVAILABLE,USED,45.4074,-122.61,
WBA4B1C50GG242861,2016 BMW 4 Series 435i Gran Coupe,"Simply Drive Home. Factory Warranty, Active Blind Spot Detection, Backup Camera, Head-Up Display, Heated Seats, M Sport Package, Navigation System, Power Liftgate, Power Moonroof, Side & Top View Cameras. Clean CARFAX. CARFAX One-Owner. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2016-bmw-4-series-435i-gran-coupe-m-sport-blind-spot-assist-heads-up-display-portland-or-id-33658668,BMW,4 Series,2016,49882,MI,http://vehicle-photos-published.vauto.com/86/5b/f3/6c-7ac2-4372-90b0-fb7aadc374a5/image-1.jpg,,AUTOMATIC,GASOLINE,HATCHBACK,RWD,WBA4B1C50GG242861,,26590 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLACK,26690 USD,AVAILABLE,USED,45.4074,-122.61,435i Gran Coupe
WBA8E5C50GK388626,2016 BMW 3 Series 328d,"Simply Drive Home. Factory Warranty, Diesel, Backup Camera, Comfort Access Keyless Entry, Moon Roof. Clean CARFAX. CARFAX One-Owner. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2016-bmw-3-series-328d-backup-camera-moon-roof-portland-or-id-33658837,BMW,3 Series,2016,42255,MI,http://vehicle-photos-published.vauto.com/a3/5f/43/d2-1e06-4498-b37e-338fc6bc3637/image-1.jpg,,AUTOMATIC,DIESEL,SEDAN,RWD,WBA8E5C50GK388626,,21590 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLUE,21690 USD,AVAILABLE,USED,45.4074,-122.61,328d
2T3JFREV0GW515193,2016 Toyota RAV4 SE,"Simply Drive Home. Backup Camera, Heated Front Sport Seats, Power Moonroof. Clean CARFAX. CARFAX One-Owner. Come and see only the finest Toyotas at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2016-toyota-rav4-se-moonroof-heated-seats-portland-or-id-33852901,Toyota,RAV4,2016,25645,MI,http://vehicle-photos-published.vauto.com/4d/95/82/4e-f0ef-4278-8fd9-7ef2f0c5832c/image-1.jpg,,AUTOMATIC,GASOLINE,SUV,AWD,2T3JFREV0GW515193,,23890 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",BLUE,23950 USD,AVAILABLE,USED,45.4074,-122.61,SE
WBY2Z2C58GV675446,2016 BMW i8 ,"Simply Drive Home. Factory Warranty, AWD, 357 Horsepower, Adaptive Suspension, Backup Camera, harman/kardon Speakers, Heads-Up Display, Heated Seats, LED Headlights w/Cornering Lights, Navigation System. Clean CARFAX. CARFAX One-Owner. Come and see only the finest BMWs at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2016-bmw-i8-giga-world-357-horsepower-heads-up-display-portland-or-id-33501535,BMW,i8,2016,18590,MI,http://vehicle-photos-published.vauto.com/9b/a1/76/c5-2212-4ab1-bc39-1451564696bb/image-1.jpg,,AUTOMATIC,HYBRID,COUPE,AWD,WBY2Z2C58GV675446,,67490 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",GRAY,67590 USD,AVAILABLE,USED,45.4074,-122.61,
WP1AA2A26GKA37564,2016 Porsche Cayenne ,"Simply Drive Home. Factory Warranty, AWD, Electric Slide/Tilt Glass Sunroof, Front & Rear Park Assist w/Reversing Camera, Front Seat Heating, Lane Change Assist (LCA), Navigation System, Power Steering Plus. Come and see only the finest Porsches at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2016-porsche-cayenne-lane-change-assist-heated-seats-portland-or-id-33439870,Porsche,Cayenne,2016,47278,MI,http://vehicle-photos-published.vauto.com/01/35/4e/ac-a4d5-4250-b6b3-f204968e7cd8/image-1.jpg,,AUTOMATIC,GASOLINE,SUV,AWD,WP1AA2A26GKA37564,,35390 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",WHITE,35490 USD,AVAILABLE,USED,45.4074,-122.61,
WP0AA2A73GL005078,2016 Porsche Panamera 4 Edition,"Simply Drive Home. Factory Warranty, AWD, Backup Camera, Heated Rear Seats, Heated Seats, Navigation System, Power Liftgate, Power Moonroof. Clean CARFAX. CARFAX One-Owner. Come and see only the finest Porsches at D&C Motor Company. Please call for additional details and to reserve a priority viewing of this car. Secure hold deposits available upon request. We offer financing options and extended service contracts to add to your peace of mind.Stop by our new indoor showroom and enjoy the no pressure buying atmosphere. For over 12 years D&C has surpassed the standard by demonstrating unrivaled integrity and professionalism. Our expert service technicians inspect each vehicle before entering the showroom. We specialize in Audi, Mercedes-Benz, AMG, BMW, Jaguar, Land Rover / Range Rover, Maserati, Porsche, Volkswagen VW, Volvo and Mini Cooper. D&C works with many local clients from Nike, Adidas, Intel, Boeing Co, Columbia Sportswear, Freightliner, Legacy Health Systems, Providence Health Systems, OHSU, Tektronix, and others. We appreciate the opportunity to support our community.",https://www.dcmotorcompany.com/vehicle-details/2016-porsche-panamera-4-edition-premium-plus-package-heated-seats-portland-or-id-33703065,Porsche,Panamera,2016,31597,MI,http://vehicle-photos-published.vauto.com/9f/6a/45/ac-6e4e-4a4f-adaa-dd238040cad8/image-1.jpg,,AUTOMATIC,GASOLINE,HATCHBACK,AWD,WP0AA2A73GL005078,,48690 USD,"{addr1: '18625 SE McGloughlin Blvd', city: 'Portland', region: 'OR', postal_code: '97267', country: 'US'}",SILVER,48890 USD,AVAILABLE,USED,45.4074,-122.61,4 Edition
